2015-07-13 00:02:41 180.76.15.160   browse   www.danmaku.us PmWiki.Drafts "" "Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html)"
2015-07-13 20:42:01 58.208.31.26    browse   danmaku.us Acfun2.1021 "http://danmaku.us/Acfun2/HomePage?count=0" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.132 Safari/537.36"
2015-07-13 20:42:07 58.208.31.26    browse   danmaku.us Bilibili2.HomePage "http://danmaku.us/Acfun2/HomePage?count=0" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.132 Safari/537.36"
2015-07-13 20:42:10 58.208.31.26    browse   danmaku.us Bilibili2.HomePage "http://danmaku.us/Bilibili2/HomePage" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.132 Safari/537.36"
2015-07-13 20:42:29 58.208.31.26    browse   danmaku.us Main.HomePage "http://danmaku.us/Twodland1/1001" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.132 Safari/537.36"
2015-07-13 20:42:31 58.208.31.26    browse   danmaku.us Main.HomePage "http://danmaku.us/Twodland1/1001" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.132 Safari/537.36"
2015-07-13 20:42:31 58.208.31.26    browse   danmaku.us Main.HomePage "http://danmaku.us/Twodland1/1001" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.132 Safari/537.36"
2015-07-13 20:42:31 58.208.31.26    browse   danmaku.us Main.HomePage "http://danmaku.us/Twodland1/1001" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.132 Safari/537.36"
2015-07-13 20:42:32 58.208.31.26    browse   danmaku.us Main.HomePage "http://danmaku.us/Twodland1/1001" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.132 Safari/537.36"
2015-07-13 20:43:08 58.208.31.26    browse   danmaku.us Main.HomePage "http://danmaku.us/Bilibili2/1107" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.132 Safari/537.36"
2015-07-13 20:43:38 2001:da8:b803:a2:51b9:76f8:80e8:1605 browse   danmaku.us Main.HomePage "http://bbs.colg.cn/thread-3725026-1-1.html" "Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.132 Safari/537.36"
2015-07-13 20:43:39 58.208.31.26    browse   danmaku.us Bilibili2.1098 "http://danmaku.us/Bilibili2/HomePage" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.132 Safari/537.36"
2015-07-13 20:43:43 58.208.31.26    browse   danmaku.us Main.HomePage "http://danmaku.us/Bilibili2/1098" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.132 Safari/537.36"
2015-07-13 20:43:44 58.208.31.26    browse   danmaku.us Main.HomePage "http://danmaku.us/Bilibili2/1098" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.132 Safari/537.36"
2015-07-13 20:43:44 58.208.31.26    browse   danmaku.us Main.HomePage "http://danmaku.us/Bilibili2/1098" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.132 Safari/537.36"
2015-07-13 20:43:47 2001:da8:b803:a2:51b9:76f8:80e8:1605 browse   danmaku.us Bilibili2.HomePage "http://danmaku.us/Main/HomePage" "Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.132 Safari/537.36"
2015-07-13 20:43:48 58.208.31.26    browse   danmaku.us Main.HomePage "http://danmaku.us/Bilibili2/1098" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.132 Safari/537.36"
2015-07-13 20:43:51 58.208.31.26    browse   danmaku.us Main.HomePage "http://danmaku.us/Acfun2/1207" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.132 Safari/537.36"
2015-07-13 20:43:58 58.208.31.26    browse   danmaku.us Acfun2.1207 "http://danmaku.us/Acfun2/HomePage" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.132 Safari/537.36"
2015-07-13 20:44:02 58.208.31.26    browse   danmaku.us Main.HomePage "http://danmaku.us/Acfun2/1206" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.132 Safari/537.36"
2015-07-13 20:44:06 58.208.31.26    browse   danmaku.us Main.HomePage "http://danmaku.us/Acfun2/1022" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.132 Safari/537.36"
2015-07-13 20:44:07 58.208.31.26    browse   danmaku.us Main.HomePage "http://danmaku.us/Acfun2/1021" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.132 Safari/537.36"
2015-07-13 20:44:10 58.208.31.26    browse   danmaku.us Main.HomePage "http://danmaku.us/Acfun2/1204" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.132 Safari/537.36"
2015-07-13 20:44:11 58.208.31.26    browse   danmaku.us Acfun2.1021 "http://danmaku.us/Acfun2/HomePage?count=0" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.132 Safari/537.36"
2015-07-13 20:45:29 58.208.31.26    browse   danmaku.us Main.HomePage "http://danmaku.us/Acfun2/1207" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.132 Safari/537.36"
2015-07-13 20:58:20 1.193.84.3      browse   danmaku.us Main.HomePage "http://danmaku.us/Main/Retake" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; .NET4.0C; .NET4.0E; InfoPath.3)"
2015-07-13 20:58:20 1.193.84.3      browse   danmaku.us Main.HomePage "http://danmaku.us/Main/Retake" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; .NET4.0C; .NET4.0E; InfoPath.3)"
2015-07-13 21:06:32 123.125.71.28   browse   direct.danmaku.us Acfun2.HomePage "" "Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html)"
2015-07-13 21:09:59 62.75.223.94    browse   danmaku.us . "" ""
2015-07-13 21:31:45 1.193.84.3      browse   danmaku.us Main.HomePage "http://danmaku.us/Main/Retake" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; .NET4.0C; .NET4.0E; InfoPath.3)"
2015-07-13 21:31:45 1.193.84.3      browse   danmaku.us Main.HomePage "http://danmaku.us/Main/Retake" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; .NET4.0C; .NET4.0E; InfoPath.3)"
2015-07-13 21:42:42 14.28.114.46    browse   danmaku.us Main.HomePage "http://danmaku.us/Main/Retake" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; .NET4.0C; .NET4.0E)"
2015-07-13 21:42:42 14.28.114.46    browse   danmaku.us Main.HomePage "http://danmaku.us/Main/Retake" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; .NET4.0C; .NET4.0E)"
2015-07-13 21:55:37 66.249.65.179   browse   danmaku.us Acfun2.1198 "" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
2015-07-13 21:56:16 66.249.65.179   browse   danmaku.us Acfun2.1198 "" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
2015-07-13 21:56:47 66.249.65.179   browse   danmaku.us Acfun2.1181 "" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
2015-07-13 22:09:11 207.46.13.54    browse   danmaku.us Bilibili2.HomePage "" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
2015-07-13 22:10:14 157.55.39.105   browse   danmaku.us . "" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
2015-07-13 22:22:50 220.181.108.83  browse   danmaku.us Bilibili2.1083 "" "Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html)"
2015-07-13 22:47:04 222.218.130.198 browse   danmaku.us Main.HomePage "http://danmaku.us/uploads/Main" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/6.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Tablet PC 2.0; .NET4.0C; .NET4.0E; .NET CLR 1.1.4322)"
2015-07-13 22:47:04 222.218.130.198 browse   danmaku.us Main.HomePage "http://danmaku.us/uploads/Main" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/6.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Tablet PC 2.0; .NET4.0C; .NET4.0E; .NET CLR 1.1.4322)"
2015-07-13 22:56:09 123.125.71.51   browse   danmaku.us Acfun2.1035 "" "Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html)"
2015-07-13 23:07:46 1.193.84.3      browse   danmaku.us Main.HomePage "http://danmaku.us/Main/Retake" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; .NET4.0C; .NET4.0E; InfoPath.3)"
2015-07-13 23:07:46 1.193.84.3      browse   danmaku.us Main.HomePage "http://danmaku.us/Main/Retake" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; .NET4.0C; .NET4.0E; InfoPath.3)"
2015-07-13 23:09:51 117.169.247.211 browse   danmaku.us Main.HomePage "http://danmaku.us/uploads/Main" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; WOW64; Trident/6.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; .NET4.0C; .NET4.0E)"
2015-07-13 23:10:02 117.169.247.211 browse   danmaku.us Main.HomePage "http://danmaku.us/uploads/Main" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; WOW64; Trident/6.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; .NET4.0C; .NET4.0E)"
2015-07-13 23:10:06 117.169.247.211 browse   danmaku.us Main.HomePage "http://danmaku.us/uploads/Main" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; WOW64; Trident/6.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; .NET4.0C; .NET4.0E)"
2015-07-13 23:10:09 117.169.247.211 browse   danmaku.us Main.HomePage "" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; WOW64; Trident/6.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; .NET4.0C; .NET4.0E)"
2015-07-13 23:10:11 117.169.247.211 browse   danmaku.us Main.HomePage "" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; WOW64; Trident/6.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; .NET4.0C; .NET4.0E)"
2015-07-13 23:10:12 182.118.25.201  print    direct.danmaku.us Acfun2.1020 "http://direct.danmaku.us/Acfun2/1020?action=print" "Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0); 360Spider(compatible; HaosouSpider; http://www.haosou.com/help/help_3_2.html)"
2015-07-13 23:10:13 117.169.247.211 browse   danmaku.us Main.HomePage "http://danmaku.us/uploads/Main" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; WOW64; Trident/6.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; .NET4.0C; .NET4.0E)"
2015-07-13 23:10:16 117.169.247.211 browse   danmaku.us Main.HomePage "http://danmaku.us/uploads/Main" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; WOW64; Trident/6.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; .NET4.0C; .NET4.0E)"
2015-07-13 23:10:40 211.138.223.194 browse   danmaku.us Main.HomePage "" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; WOW64; Trident/6.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; .NET4.0C; .NET4.0E)"
2015-07-13 23:11:50 101.226.166.203 browse   direct.danmaku.us Acfun2.1004 "http://direct.danmaku.us/Acfun2/1004?Player=acold" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.89 Safari/537.1; 360Spider(compatible; HaosouSpider; http://www.haosou.com/help/help_3_2.html)"
2015-07-13 23:12:17 182.118.21.220  edit     direct.danmaku.us Acfun2.1104 "http://direct.danmaku.us/Acfun2/1104?action=edit&preview=y&restore=diff:1279765861:1279765861:" "Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0); 360Spider(compatible; HaosouSpider; http://www.haosou.com/help/help_3_2.html)"
2015-07-13 23:12:40 66.249.65.179   browse   danmaku.us Acfun2.1113 "" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
2015-07-13 23:13:54 182.118.25.229  edit     direct.danmaku.us Acfun2.1001 "http://direct.danmaku.us/Acfun2/1001?action=edit" "Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0); 360Spider(compatible; HaosouSpider; http://www.haosou.com/help/help_3_2.html)"
2015-07-13 23:14:34 101.226.169.199 browse   direct.danmaku.us Acfun2.1010 "http://direct.danmaku.us/Acfun2/1010?Player=ac20110209" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.89 Safari/537.1; 360Spider(compatible; HaosouSpider; http://www.haosou.com/help/help_3_2.html)"
2015-07-13 23:17:12 182.118.21.228  browse   direct.danmaku.us Acfun2.1181 "http://direct.danmaku.us/Acfun2/1181" "Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0); 360Spider(compatible; HaosouSpider; http://www.haosou.com/help/help_3_2.html)"
2015-07-13 23:17:16 182.118.22.236  diff     direct.danmaku.us Acfun2.1124 "http://direct.danmaku.us/Acfun2/1124?action=diff&minor=y&source=n" "Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0); 360Spider(compatible; HaosouSpider; http://www.haosou.com/help/help_3_2.html)"
2015-07-13 23:19:54 104.197.78.57   browse   danmaku.us . "" "NerdyBot"
2015-07-13 23:21:30 182.118.25.202  browse   direct.danmaku.us Bilibili2.1023 "http://direct.danmaku.us/Bilibili2/1023" "Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0); 360Spider(compatible; HaosouSpider; http://www.haosou.com/help/help_3_2.html)"
2015-07-13 23:22:23 111.172.96.3    browse   danmaku.us . "" "Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.152 Safari/537.36"
2015-07-13 23:24:28 101.226.166.204 edit     direct.danmaku.us Acfun2.1129 "http://direct.danmaku.us/Acfun2/1129?action=edit" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.89 Safari/537.1; 360Spider(compatible; HaosouSpider; http://www.haosou.com/help/help_3_2.html)"
2015-07-13 23:26:14 182.118.22.204  edit     direct.danmaku.us Main.Talk "http://direct.danmaku.us/Main/Talk?action=edit&preview=y&restore=diff:1265104787:1265104294:" "Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0); 360Spider(compatible; HaosouSpider; http://www.haosou.com/help/help_3_2.html)"
2015-07-13 23:26:57 182.118.25.213  browse   direct.danmaku.us Main.GroupHeader "http://direct.danmaku.us/Main/GroupHeader" "Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0); 360Spider(compatible; HaosouSpider; http://www.haosou.com/help/help_3_2.html)"
2015-07-13 23:27:49 182.118.20.163  browse   direct.danmaku.us Acfun2.1162 "http://direct.danmaku.us/Acfun2/1162" "Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0); 360Spider(compatible; HaosouSpider; http://www.haosou.com/help/help_3_2.html)"
2015-07-13 23:28:06 182.118.20.165  diff     direct.danmaku.us Bilibili2.1077 "http://direct.danmaku.us/Bilibili2/1077?action=diff&minor=y&source=y" "Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0); 360Spider(compatible; HaosouSpider; http://www.haosou.com/help/help_3_2.html)"
2015-07-13 23:30:57 182.118.25.220  edit     direct.danmaku.us Main.HomePage "http://direct.danmaku.us/Main/HomePage?action=edit&preview=y&restore=diff:1296723381:1296026201:" "Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0); 360Spider(compatible; HaosouSpider; http://www.haosou.com/help/help_3_2.html)"
2015-07-13 23:31:14 182.118.21.217  browse   www.danmaku.us Acfun2.1063 "http://www.danmaku.us/Acfun2/1063?Player=acold09" "Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0); 360Spider(compatible; HaosouSpider; http://www.haosou.com/help/help_3_2.html)"
2015-07-13 23:32:04 182.118.20.172  login    www.danmaku.us Acfun2.1004 "http://www.danmaku.us/Acfun2/1004?action=login" "Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0); 360Spider(compatible; HaosouSpider; http://www.haosou.com/help/help_3_2.html)"
2015-07-13 23:32:11 180.153.236.127 browse   danmaku.us Acfun2.HomePage "http://danmaku.us/Acfun2/HomePage" "Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0); 360Spider(compatible; HaosouSpider; http://www.haosou.com/help/help_3_2.html)"
2015-07-13 23:32:51 182.118.20.163  diff     direct.danmaku.us Bilibili2.HomePage "http://direct.danmaku.us/Bilibili2/HomePage?action=diff&minor=n" "Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0); 360Spider(compatible; HaosouSpider; http://www.haosou.com/help/help_3_2.html)"
2015-07-13 23:33:25 182.118.25.235  login    www.danmaku.us Acfun2.1098 "http://www.danmaku.us/Acfun2/1098?action=login" "Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0); 360Spider(compatible; HaosouSpider; http://www.haosou.com/help/help_3_2.html)"
2015-07-13 23:34:18 182.118.21.218  edit     www.danmaku.us Acfun2.1100 "http://www.danmaku.us/Acfun2/1100?action=edit" "Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0); 360Spider(compatible; HaosouSpider; http://www.haosou.com/help/help_3_2.html)"
2015-07-13 23:34:55 182.118.22.217  diff     www.danmaku.us Acfun2.1027 "http://www.danmaku.us/Acfun2/1027?action=diff&minor=n&source=y" "Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0); 360Spider(compatible; HaosouSpider; http://www.haosou.com/help/help_3_2.html)"
2015-07-13 23:36:22 101.226.168.249 diff     www.danmaku.us Acfun2.1133 "http://www.danmaku.us/Acfun2/1133?action=diff&minor=y&source=y" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.89 Safari/537.1; 360Spider(compatible; HaosouSpider; http://www.haosou.com/help/help_3_2.html)"
2015-07-13 23:37:05 125.47.29.161   browse   danmaku.us Main.HomePage "" "Mozilla/5.0 (Linux; Android)            AppleWebKit/537.36 (KHTML, like Gecko) Chrome/34.0.1847.131 Safari/537.36"
2015-07-13 23:37:08 125.47.29.161   browse   danmaku.us Main.HomePage "" "Mozilla/5.0 (Linux; Android)            AppleWebKit/537.36 (KHTML, like Gecko) Chrome/34.0.1847.131 Safari/537.36"
2015-07-13 23:37:14 125.47.29.161   browse   danmaku.us Main.HomePage "" "Mozilla/5.0 (Linux; Android)            AppleWebKit/537.36 (KHTML, like Gecko) Chrome/34.0.1847.131 Safari/537.36"
2015-07-13 23:37:16 125.47.29.161   browse   danmaku.us Main.HomePage "" "Mozilla/5.0 (Linux; Android)            AppleWebKit/537.36 (KHTML, like Gecko) Chrome/34.0.1847.131 Safari/537.36"
2015-07-13 23:37:26 125.47.29.161   browse   danmaku.us Main.HomePage "" "Mozilla/5.0 (Linux; Android)            AppleWebKit/537.36 (KHTML, like Gecko) Chrome/34.0.1847.131 Safari/537.36"
2015-07-13 23:37:27 125.47.29.161   browse   danmaku.us Main.HomePage "" "Mozilla/5.0 (Linux; Android)            AppleWebKit/537.36 (KHTML, like Gecko) Chrome/34.0.1847.131 Safari/537.36"
2015-07-13 23:37:40 182.118.25.203  diff     www.danmaku.us Acfun2.1183 "http://www.danmaku.us/Acfun2/1183?action=diff" "Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0); 360Spider(compatible; HaosouSpider; http://www.haosou.com/help/help_3_2.html)"
2015-07-13 23:37:49 182.118.20.173  browse   www.danmaku.us Acfun2.1072 "http://www.danmaku.us/Acfun2/1072" "Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0); 360Spider(compatible; HaosouSpider; http://www.haosou.com/help/help_3_2.html)"
2015-07-13 23:38:07 182.118.25.208  browse   www.danmaku.us Acfun2.1161 "http://www.danmaku.us/Acfun2/1161?Player=acold09" "Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0); 360Spider(compatible; HaosouSpider; http://www.haosou.com/help/help_3_2.html)"
2015-07-13 23:39:25 182.118.20.252  browse   www.danmaku.us Acfun2.1087 "http://www.danmaku.us/Acfun2/1087" "Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0); 360Spider(compatible; HaosouSpider; http://www.haosou.com/help/help_3_2.html)"
2015-07-13 23:39:54 182.118.25.233  edit     www.danmaku.us Acfun2.1160 "http://www.danmaku.us/Acfun2/1160?action=edit&preview=y&restore=diff:1282711892:1282652014:" "Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0); 360Spider(compatible; HaosouSpider; http://www.haosou.com/help/help_3_2.html)"
2015-07-13 23:40:13 182.118.25.227  edit     www.danmaku.us Acfun2.1119 "http://www.danmaku.us/Acfun2/1119?action=edit&preview=y&restore=diff:1281502087:1281502087:" "Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0); 360Spider(compatible; HaosouSpider; http://www.haosou.com/help/help_3_2.html)"
2015-07-13 23:40:57 182.118.25.214  diff     www.danmaku.us Acfun2.1182 "http://www.danmaku.us/Acfun2/1182?action=diff&minor=y&source=n" "Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0); 360Spider(compatible; HaosouSpider; http://www.haosou.com/help/help_3_2.html)"
2015-07-13 23:43:07 182.118.20.171  browse   www.danmaku.us Acfun2.1074 "http://www.danmaku.us/Acfun2/1074" "Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0); 360Spider(compatible; HaosouSpider; http://www.haosou.com/help/help_3_2.html)"
2015-07-13 23:43:25 182.118.25.215  login    www.danmaku.us Acfun2.1169 "http://www.danmaku.us/Acfun2/1169?action=login" "Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0); 360Spider(compatible; HaosouSpider; http://www.haosou.com/help/help_3_2.html)"
2015-07-13 23:45:39 182.118.20.251  edit     www.danmaku.us Acfun2.1110 "http://www.danmaku.us/Acfun2/1110?action=edit" "Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0); 360Spider(compatible; HaosouSpider; http://www.haosou.com/help/help_3_2.html)"
2015-07-13 23:46:23 182.118.21.219  diff     www.danmaku.us Acfun2.1193 "http://www.danmaku.us/Acfun2/1193?action=diff&minor=n&source=y" "Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0); 360Spider(compatible; HaosouSpider; http://www.haosou.com/help/help_3_2.html)"
2015-07-13 23:48:33 101.226.167.200 browse   www.danmaku.us Acfun2.1173 "http://www.danmaku.us/Acfun2/1173?Player=acold" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.89 Safari/537.1; 360Spider(compatible; HaosouSpider; http://www.haosou.com/help/help_3_2.html)"
2015-07-13 23:48:52 182.118.25.201  edit     www.danmaku.us Main.FNQ "http://www.danmaku.us/Main/FNQ?action=edit&preview=y&restore=diff:1285655905:1285655868:" "Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0); 360Spider(compatible; HaosouSpider; http://www.haosou.com/help/help_3_2.html)"
2015-07-13 23:49:09 101.226.168.223 edit     www.danmaku.us Bilibili2.1040 "http://www.danmaku.us/Bilibili2/1040?action=edit&preview=y&restore=diff:1296021911:1296021911:" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.89 Safari/537.1; 360Spider(compatible; HaosouSpider; http://www.haosou.com/help/help_3_2.html)"
